,Audience_score_squareroot,Expert_Indication,Audience_indication,movieRank
1578,0.9695359714832658,2.44,0.0036000000000000064,8
1579,0.8306623862918074,2.71,0.09610000000000003,76
1580,0.9695359714832658,5.4399999999999995,0.0036000000000000064,8
1581,0.9539392014169457,2.41,0.8281000000000001,20
1582,0.9695359714832658,6.9399999999999995,0.8835999999999999,8
1583,0.9695359714832658,1.45,0.0036000000000000064,4
1584,0.8717797887081347,6.13,0.5776,86
1585,0.8544003745317531,1.58,0.0729,93
1586,0.8426149773176358,3.7199999999999998,0.08410000000000002,68
1587,0.6708203932499369,3.29,0.2025,57
1588,0.9591663046625439,5.85,0.006399999999999993,38
1589,0.938083151964686,5.83,0.0144,51
1590,0.9110433579144299,5.13,0.6889,85
1591,0.8544003745317531,5.58,0.5328999999999999,93
1592,0.9486832980505138,6.359999999999999,0.009999999999999995,45
1593,0.9539392014169457,6.9,0.8281000000000001,29
1594,0.916515138991168,2.92,0.02560000000000001,19
1595,0.9219544457292888,5.34,0.7224999999999999,43
1596,0.9746794344808963,6.41,0.0025000000000000044,22
1597,0.9539392014169457,3.9,0.008099999999999994,26
1598,0.848528137423857,5.23,0.07840000000000001,72
1599,0.6708203932499369,1.29,0.30250000000000005,57
1600,0.7681145747868608,4.33,0.16810000000000003,46
1601,0.7681145747868608,3.33,0.16810000000000003,46
1602,0.9486832980505138,3.23,0.009999999999999995,67
1603,0.8185352771872451,5.9,0.10889999999999997,28
1604,0.848528137423857,2.3,0.5184,56
1605,0.9219544457292888,5.83,0.7224999999999999,48
1606,0.9327379053088815,2.85,0.016900000000000002,37
1607,0.714142842854285,4.63,0.2601,87
1608,0.9695359714832658,6.83,0.0036000000000000064,44
1609,0.9110433579144299,1.63,0.028900000000000012,85
1610,0.8717797887081347,5.63,0.0576,86
1611,0.848528137423857,3.8,0.07840000000000001,56
1612,0.8831760866327847,2.79,0.6084,61
1613,0.6324555320336759,4.6,0.16000000000000003,91
1614,0.7874007874011811,2.31,0.3844,70
1615,0.9899494936611666,4.43,0.0004000000000000007,14
1616,0.8717797887081347,5.13,0.0576,86
1617,0.9486832980505138,5.43,0.009999999999999995,7
1618,0.8,5.71,0.1296,77
1619,0.7745966692414834,2.24,0.16000000000000003,66
1620,0.714142842854285,2.13,0.24009999999999998,87
1621,0.9486832980505138,4.23,0.81,67
1622,0.9110433579144299,4.43,0.028900000000000012,12
1623,0.8306623862918074,5.71,0.4760999999999999,76
1624,0.9486832980505138,5.4399999999999995,0.81,6
1625,0.9591663046625439,1.85,0.8464,38
1626,0.9539392014169457,1.79,0.8281000000000001,58
1627,0.8717797887081347,5.13,0.5776,86
1628,0.9110433579144299,1.13,0.6889,85
1629,0.9695359714832658,2.83,0.8835999999999999,44
1630,0.9055385138137416,2.9,0.6723999999999999,25
1631,0.9643650760992956,6.71,0.004899999999999993,75
1632,0.9486832980505138,5.4399999999999995,0.009999999999999995,6
1633,0.8185352771872451,5.57,0.10889999999999997,97
1634,0.714142842854285,5.63,0.24009999999999998,87
1635,0.9486832980505138,2.85,0.81,40
1636,0.8660254037844386,2.8,0.5625,55
1637,0.8888194417315589,3.96,0.044099999999999986,3
1638,0.8717797887081347,5.83,0.5776,47
1639,0.8,3.1,0.4096,92
1640,0.8888194417315589,3.46,0.044099999999999986,3
1641,0.8,5.71,0.1296,77
1642,0.9539392014169457,3.4,0.008099999999999994,29
1643,0.848528137423857,5.8,0.07840000000000001,56
1644,0.8306623862918074,5.17,0.4760999999999999,79
1645,0.8544003745317531,4.32,0.5328999999999999,52
1646,0.8246211251235321,4.8,0.4624000000000001,54
1647,0.8660254037844386,3.3,0.0625,55
1648,0.9327379053088815,2.35,0.016900000000000002,37
1649,0.9055385138137416,4.62,0.6723999999999999,89
1650,0.9327379053088815,2.35,0.7569,37
1651,0.9055385138137416,1.4,0.6723999999999999,25
1652,0.9899494936611666,4.93,0.9603999999999999,14
1653,0.9591663046625439,6.35,0.006399999999999993,38
1654,0.916515138991168,5.07,0.02560000000000001,95
1655,0.8831760866327847,1.29,0.04839999999999999,61
1656,0.9539392014169457,2.2800000000000002,0.008099999999999994,60
1657,0.9055385138137416,4.76,0.03240000000000002,64
1658,0.9327379053088815,4.35,0.016900000000000002,37
1659,0.9110433579144299,2.93,0.6889,12
1660,0.9746794344808963,6.41,0.9025,22
1661,0.9433981132056604,3.9,0.7921,23
1662,0.714142842854285,2.13,0.2601,87
1663,0.8660254037844386,4.97,0.5625,2
1664,0.9486832980505138,4.4399999999999995,0.009999999999999995,6
1665,0.8185352771872451,4.07,0.4489000000000001,97
1666,0.8426149773176358,4.359999999999999,0.08410000000000002,36
1667,0.8660254037844386,4.8,0.0625,55
1668,0.8306623862918074,2.67,0.4760999999999999,79
1669,0.848528137423857,3.23,0.5184,72
1670,0.8717797887081347,6.33,0.0576,47
1671,0.8426149773176358,3.36,0.08410000000000002,36
1672,0.7745966692414834,1.1400000000000001,0.36,84
1673,0.812403840463596,4.8100000000000005,0.43560000000000004,50
1674,0.848528137423857,2.15,0.5184,82
1675,0.8,5.51,0.1296,100
1676,0.8544003745317531,2.08,0.0729,93
1677,0.9327379053088815,3.35,0.016900000000000002,37
1678,0.9486832980505138,2.94,0.81,6
1679,0.9695359714832658,4.45,0.0036000000000000064,4
1680,0.9695359714832658,3.95,0.0036000000000000064,4
1681,0.8831760866327847,4.29,0.6084,59
1682,0.9055385138137416,3.4,0.03240000000000002,24
1683,0.9746794344808963,5.91,0.9025,22
1684,0.9643650760992956,6.21,0.004899999999999993,75
1685,0.812403840463596,4.8100000000000005,0.11559999999999998,50
1686,0.8660254037844386,5.5600000000000005,0.5625,99
1687,0.8306623862918074,2.67,0.4760999999999999,79
1688,0.9695359714832658,5.95,0.0036000000000000064,4
1689,0.9486832980505138,3.85,0.81,40
1690,0.8544003745317531,2.08,0.0729,93
1691,0.8185352771872451,6.4,0.4489000000000001,28
1692,0.9539392014169457,5.9,0.008099999999999994,29
1693,0.8660254037844386,2.17,0.0625,81
1694,0.8888194417315589,5.37,0.044099999999999986,32
1695,0.8306623862918074,4.21,0.4760999999999999,76
1696,0.8660254037844386,4.47,0.5625,2
1697,0.9327379053088815,4.85,0.7569,37
1698,0.9695359714832658,4.83,0.8835999999999999,44
1699,0.9327379053088815,5.35,0.016900000000000002,37
1700,0.9327379053088815,5.35,0.016900000000000002,37
1701,0.6708203932499369,3.79,0.2025,57
1702,0.9486832980505138,4.9399999999999995,0.81,6
1703,0.8185352771872451,6.07,0.4489000000000001,97
1704,0.714142842854285,3.94,0.2601,11
1705,0.9899494936611666,5.93,0.0004000000000000007,14
1706,0.9695359714832658,2.4699999999999998,0.0036000000000000064,1
1707,0.9746794344808963,2.41,0.0025000000000000044,22
1708,0.848528137423857,2.15,0.07840000000000001,82
1709,0.8,3.01,0.4096,100
1710,0.9327379053088815,4.85,0.7569,39
1711,0.8717797887081347,5.83,0.0576,47
1712,0.8888194417315589,4.96,0.6241000000000001,3
1713,0.8306623862918074,5.17,0.4760999999999999,79
1714,0.8831760866327847,2.79,0.6084,61
1715,0.8426149773176358,5.86,0.5041,36
1716,0.8717797887081347,1.63,0.0576,86
1717,0.9695359714832658,3.83,0.8835999999999999,44
1718,0.9327379053088815,5.85,0.7569,37
1719,0.916515138991168,2.57,0.02560000000000001,95
1720,0.9695359714832658,4.33,0.0036000000000000064,44
1721,0.9110433579144299,6.13,0.6889,85
1722,0.9539392014169457,2.79,0.8281000000000001,58
1723,0.8717797887081347,5.63,0.0576,86
1724,0.9643650760992956,5.71,0.8649000000000001,75
1725,0.9539392014169457,3.7800000000000002,0.008099999999999994,60
1726,0.9055385138137416,4.4,0.03240000000000002,25
1727,0.9539392014169457,1.78,0.8281000000000001,60
1728,0.8660254037844386,2.56,0.5625,99
1729,0.6708203932499369,2.79,0.2025,57
1730,0.9327379053088815,4.92,0.016900000000000002,17
1731,0.6708203932499369,3.79,0.2025,57
1732,0.6708203932499369,3.29,0.30250000000000005,57
1733,0.9486832980505138,5.9399999999999995,0.009999999999999995,6
1734,0.9486832980505138,4.359999999999999,0.009999999999999995,45
1735,0.848528137423857,4.65,0.5184,82
1736,0.8544003745317531,4.32,0.5328999999999999,52
1737,0.8717797887081347,4.77,0.5776,62
1738,0.9591663046625439,1.35,0.006399999999999993,38
1739,0.9695359714832658,4.85,0.8835999999999999,41
1740,0.7745966692414834,2.74,0.36,66
1741,0.8185352771872451,6.57,0.10889999999999997,97
1742,0.9695359714832658,3.95,0.0036000000000000064,4
1743,0.8888194417315589,5.46,0.044099999999999986,3
1744,0.8426149773176358,1.65,0.08410000000000002,83
1745,0.9643650760992956,5.21,0.004899999999999993,75
1746,0.9695359714832658,3.33,0.0036000000000000064,44
1747,0.9486832980505138,4.95,0.009999999999999995,5
1748,0.8660254037844386,4.67,0.5625,81
1749,0.9055385138137416,4.4,0.6723999999999999,24
1750,0.9055385138137416,1.4,0.6723999999999999,24
1751,0.7874007874011811,4.8100000000000005,0.1444,70
1752,0.806225774829855,6.17,0.42250000000000004,80
1753,0.8660254037844386,2.06,0.0625,99
1754,0.9486832980505138,2.95,0.009999999999999995,5
1755,0.9899494936611666,5.93,0.9603999999999999,14
1756,0.8,5.51,0.4096,100
1757,0.8,6.51,0.1296,100
1758,0.8831760866327847,4.79,0.04839999999999999,61
1759,0.9219544457292888,2.84,0.022500000000000006,43
1760,0.9539392014169457,5.4399999999999995,0.8281000000000001,9
1761,0.8306623862918074,3.67,0.09610000000000003,79
1762,0.9486832980505138,3.36,0.009999999999999995,45
1763,0.806225774829855,4.17,0.12249999999999998,80
1764,0.8306623862918074,3.21,0.4760999999999999,76
1765,0.916515138991168,6.42,0.02560000000000001,19
1766,0.9486832980505138,6.35,0.81,40
1767,0.7549834435270749,3.73,0.32489999999999997,71
1768,0.9110433579144299,6.43,0.028900000000000012,12
1769,0.9219544457292888,4.84,0.022500000000000006,43
1770,0.8426149773176358,5.65,0.08410000000000002,83
1771,0.9539392014169457,5.79,0.8281000000000001,58
1772,0.9539392014169457,1.78,0.008099999999999994,60
1773,0.9899494936611666,3.93,0.0004000000000000007,14
1774,0.9539392014169457,1.29,0.008099999999999994,58
1775,0.9486832980505138,2.95,0.009999999999999995,5
1776,0.9327379053088815,6.35,0.016900000000000002,39
1777,0.9899494936611666,5.93,0.0004000000000000007,14
1778,0.9899494936611666,1.9300000000000002,0.0004000000000000007,14
1779,0.9695359714832658,2.33,0.8835999999999999,44
1780,0.7681145747868608,5.33,0.34809999999999997,46
1781,0.9486832980505138,5.93,0.009999999999999995,7
1782,0.9746794344808963,4.91,0.9025,22
1783,0.848528137423857,2.65,0.5184,82
1784,0.9055385138137416,5.4,0.03240000000000002,24
1785,0.9899494936611666,2.43,0.0004000000000000007,14
1786,0.8246211251235321,3.8,0.4624000000000001,54
1787,0.6708203932499369,3.79,0.2025,57
1788,0.8185352771872451,6.4,0.10889999999999997,28
1789,0.8246211251235321,4.8,0.10239999999999996,54
1790,0.9055385138137416,5.43,0.03240000000000002,16
1791,0.5385164807134504,6.63,0.5041,88
1792,0.8831760866327847,6.79,0.6084,61
1793,0.6708203932499369,5.29,0.2025,57
1794,0.9746794344808963,5.41,0.0025000000000000044,22
1795,0.9433981132056604,1.4,0.7921,23
1796,0.8306623862918074,5.21,0.09610000000000003,76
1797,0.8306623862918074,5.71,0.09610000000000003,76
1798,0.848528137423857,2.65,0.07840000000000001,82
1799,0.9695359714832658,2.95,0.0036000000000000064,4
1800,0.9110433579144299,4.13,0.6889,85
1801,0.8306623862918074,2.17,0.4760999999999999,79
1802,0.9539392014169457,6.91,0.008099999999999994,20
1803,0.9327379053088815,5.92,0.7569,17
1804,0.9486832980505138,3.93,0.009999999999999995,7
1805,0.9695359714832658,3.85,0.8835999999999999,41
1806,0.8,3.01,0.1296,100
1807,0.9273618495495703,2.94,0.7395999999999999,10
1808,0.9055385138137416,6.4,0.03240000000000002,24
1809,0.8185352771872451,6.4,0.4489000000000001,28
1810,0.7615773105863908,4.22,0.3364,73
1811,0.9899494936611666,6.93,0.0004000000000000007,14
1812,0.9327379053088815,4.35,0.7569,37
1813,0.916515138991168,3.27,0.02560000000000001,65
1814,0.7874007874011811,4.8100000000000005,0.1444,70
1815,0.916515138991168,2.57,0.02560000000000001,95
1816,0.8185352771872451,5.4,0.10889999999999997,28
1817,0.9695359714832658,6.4399999999999995,0.8835999999999999,8
1818,0.7549834435270749,2.6,0.32489999999999997,90
1819,0.9327379053088815,4.43,0.016900000000000002,13
1820,0.916515138991168,5.27,0.02560000000000001,65
1821,0.9486832980505138,3.94,0.009999999999999995,6
1822,0.9486832980505138,2.23,0.009999999999999995,67
1823,0.7874007874011811,2.31,0.1444,70
1824,0.8246211251235321,1.8,0.4624000000000001,54
1825,0.8774964387392122,3.7,0.05289999999999999,78
1826,0.9433981132056604,5.9,0.7921,23
1827,0.8544003745317531,2.82,0.0729,52
1828,0.9539392014169457,5.41,0.008099999999999994,20
1829,0.9539392014169457,4.4399999999999995,0.008099999999999994,9
1830,0.8774964387392122,4.2,0.05289999999999999,78
1831,0.9695359714832658,2.4699999999999998,0.8835999999999999,1
1832,0.9695359714832658,1.95,0.0036000000000000064,4
1833,0.9327379053088815,2.85,0.016900000000000002,39
1834,0.9591663046625439,2.35,0.006399999999999993,38
1835,0.9643650760992956,4.21,0.004899999999999993,75
1836,0.8426149773176358,3.41,0.5041,21
1837,0.8,3.6,0.1296,92
1838,0.9055385138137416,1.9,0.03240000000000002,25
1839,0.9486832980505138,6.4399999999999995,0.009999999999999995,6
1840,0.8831760866327847,2.59,0.04839999999999999,94
1841,0.9695359714832658,3.35,0.0036000000000000064,41
1842,0.916515138991168,1.42,0.02560000000000001,19
1843,0.9486832980505138,3.94,0.81,6
1844,0.7745966692414834,4.24,0.16000000000000003,66
1845,0.8717797887081347,5.33,0.0576,47
1846,0.9219544457292888,3.35,0.7224999999999999,42
1847,0.8660254037844386,1.97,0.5625,2
1848,0.9486832980505138,1.85,0.81,40
1849,0.7874007874011811,6.87,0.3844,34
1850,0.9486832980505138,6.73,0.009999999999999995,67
1851,0.9539392014169457,3.44,0.8281000000000001,9
1852,0.9746794344808963,2.91,0.0025000000000000044,22
1853,0.6324555320336759,3.6,0.16000000000000003,91
1854,0.9695359714832658,6.95,0.8835999999999999,4
1855,0.9327379053088815,3.35,0.7569,37
1856,0.8426149773176358,5.65,0.5041,83
1857,0.9110433579144299,6.63,0.6889,85
1858,0.9055385138137416,4.4,0.03240000000000002,25
1859,0.9055385138137416,2.4,0.03240000000000002,25
1860,0.8,4.51,0.1296,100
1861,0.9110433579144299,5.93,0.028900000000000012,12
1862,0.9327379053088815,3.92,0.016900000000000002,17
1863,0.916515138991168,1.5699999999999998,0.7055999999999999,95
1864,0.6708203932499369,3.79,0.2025,57
1865,0.8306623862918074,2.21,0.4760999999999999,76
1866,0.9486832980505138,3.95,0.81,5
1867,0.8185352771872451,4.4,0.10889999999999997,28
1868,0.7549834435270749,5.1,0.18490000000000004,90
1869,0.8831760866327847,2.79,0.04839999999999999,61
1870,0.8717797887081347,6.27,0.5776,62
1871,0.8888194417315589,2.96,0.044099999999999986,3
1872,0.8660254037844386,2.9699999999999998,0.5625,2
1873,0.9110433579144299,5.43,0.6889,12
1874,0.9486832980505138,3.44,0.009999999999999995,6
1875,0.9539392014169457,5.79,0.008099999999999994,58
1876,0.9,5.77,0.6561000000000001,63
1877,0.8426149773176358,4.22,0.5041,68
1878,0.8,3.71,0.1296,77
1879,0.938083151964686,5.33,0.7744,51
1880,0.8,4.51,0.1296,100
1881,0.7810249675906654,4.57,0.3721,98
1882,0.8660254037844386,6.67,0.0625,81
1883,0.8185352771872451,4.4,0.4489000000000001,28
1884,0.9327379053088815,5.35,0.7569,37
1885,0.9695359714832658,3.4699999999999998,0.8835999999999999,1
1886,0.9643650760992956,4.71,0.004899999999999993,75
1887,0.916515138991168,1.0699999999999998,0.02560000000000001,95
1888,0.9327379053088815,6.35,0.7569,37
1889,0.9695359714832658,4.4399999999999995,0.8835999999999999,8
1890,0.9433981132056604,5.9,0.012099999999999998,23
1891,0.848528137423857,6.65,0.07840000000000001,82
1892,0.9327379053088815,2.86,0.7569,35
1893,0.8831760866327847,5.79,0.04839999999999999,61
1894,0.7681145747868608,2.33,0.34809999999999997,46
1895,0.9539392014169457,3.94,0.008099999999999994,9
1896,0.9539392014169457,5.9,0.008099999999999994,26
1897,0.8544003745317531,1.08,0.0729,93
1898,0.8831760866327847,1.79,0.6084,61
1899,0.8888194417315589,2.96,0.044099999999999986,3
1900,0.7810249675906654,1.5699999999999998,0.1521,98
1901,0.916515138991168,5.27,0.7055999999999999,65
1902,0.9327379053088815,4.43,0.016900000000000002,13
1903,0.916515138991168,3.77,0.7055999999999999,65
1904,0.916515138991168,1.9300000000000002,0.7055999999999999,15
1905,0.8426149773176358,1.72,0.08410000000000002,68
1906,0.8544003745317531,4.58,0.0729,93
1907,0.9327379053088815,2.43,0.7569,13
1908,0.9695359714832658,6.4399999999999995,0.8835999999999999,8
1909,0.9055385138137416,5.4,0.6723999999999999,24
1910,0.916515138991168,4.07,0.7055999999999999,95
1911,0.9055385138137416,3.4,0.6723999999999999,24
1912,0.9539392014169457,4.29,0.008099999999999994,58
1913,0.9695359714832658,3.4699999999999998,0.8835999999999999,1
1914,0.848528137423857,3.65,0.07840000000000001,82
1915,0.8888194417315589,6.46,0.044099999999999986,3
1916,0.916515138991168,4.57,0.7055999999999999,95
1917,0.7810249675906654,6.57,0.1521,98
1918,0.9643650760992956,4.21,0.004899999999999993,75
1919,0.7615773105863908,1.22,0.3364,73
1920,0.9055385138137416,4.9,0.6723999999999999,24
1921,0.7549834435270749,5.6,0.32489999999999997,90
1922,0.9110433579144299,4.32,0.6889,49
1923,0.916515138991168,4.43,0.02560000000000001,15
1924,0.9486832980505138,6.859999999999999,0.81,45
1925,0.9539392014169457,2.79,0.8281000000000001,58
1926,0.8831760866327847,3.29,0.04839999999999999,61
1927,0.9219544457292888,1.83,0.7224999999999999,48
1928,0.9695359714832658,3.95,0.0036000000000000064,4
1929,0.8717797887081347,3.63,0.0576,86
1930,0.9695359714832658,6.33,0.8835999999999999,44
1931,0.8717797887081347,4.13,0.0576,86
1932,0.9899494936611666,5.43,0.9603999999999999,14
1933,0.9055385138137416,2.9,0.03240000000000002,25
1934,0.7745966692414834,5.72,0.36,74
1935,0.9695359714832658,5.83,0.0036000000000000064,44
1936,0.916515138991168,2.57,0.7055999999999999,95
1937,0.7745966692414834,3.7199999999999998,0.16000000000000003,74
1938,0.9110433579144299,4.93,0.028900000000000012,12
1939,0.9486832980505138,3.95,0.81,5
1940,0.9643650760992956,4.21,0.8649000000000001,75
1941,0.9327379053088815,3.35,0.7569,37
1942,0.9273618495495703,3.39,0.7395999999999999,31
1943,0.916515138991168,6.07,0.02560000000000001,95
1944,0.9643650760992956,3.21,0.004899999999999993,75
1945,0.9327379053088815,6.43,0.7569,13
1946,0.8944271909999159,5.9,0.6400000000000001,30
1947,0.9591663046625439,5.85,0.8464,38
1948,0.8717797887081347,5.77,0.0576,62
1949,0.8660254037844386,3.3,0.5625,55
1950,0.8426149773176358,6.65,0.5041,83
1951,0.9219544457292888,1.8399999999999999,0.7224999999999999,43
1952,0.8426149773176358,3.65,0.5041,83
1953,0.9539392014169457,4.9,0.8281000000000001,26
1954,0.916515138991168,3.92,0.7055999999999999,19
1955,0.9539392014169457,3.44,0.008099999999999994,9
1956,0.9486832980505138,5.95,0.81,5
1957,0.9695359714832658,4.45,0.0036000000000000064,4
1958,0.8426149773176358,2.91,0.5041,21
1959,0.9539392014169457,3.7800000000000002,0.008099999999999994,60
1960,0.8185352771872451,6.57,0.10889999999999997,97
1961,0.9539392014169457,2.4,0.008099999999999994,29
1962,0.9486832980505138,5.45,0.81,5
1963,0.8717797887081347,3.77,0.0576,62
1964,0.8,5.51,0.4096,100
1965,0.9110433579144299,3.93,0.6889,12
1966,0.9055385138137416,5.26,0.6723999999999999,64
1967,0.8944271909999159,4.4,0.03999999999999998,30
1968,0.9486832980505138,5.73,0.009999999999999995,67
1969,0.8185352771872451,5.07,0.4489000000000001,97
1970,0.9486832980505138,1.45,0.009999999999999995,5
1971,0.9643650760992956,2.21,0.004899999999999993,75
1972,0.8888194417315589,5.46,0.6241000000000001,3
1973,0.8831760866327847,1.79,0.6084,61
1974,0.9273618495495703,4.890000000000001,0.019600000000000003,31
1975,0.9433981132056604,2.9,0.012099999999999998,23
1976,0.8426149773176358,5.15,0.08410000000000002,83
1977,0.7549834435270749,2.73,0.18490000000000004,71
1978,0.9539392014169457,2.4,0.8281000000000001,29
1979,0.8246211251235321,4.57,0.4624000000000001,96
1980,0.9273618495495703,4.89,0.019600000000000003,31
1981,0.8717797887081347,4.27,0.5776,62
1982,0.8944271909999159,4.9,0.6400000000000001,30
1983,0.848528137423857,3.65,0.07840000000000001,82
1984,0.9591663046625439,6.85,0.8464,38
1985,0.9539392014169457,3.2800000000000002,0.008099999999999994,60
1986,0.7615773105863908,3.32,0.17640000000000003,53
1987,0.6708203932499369,2.79,0.30250000000000005,57
1988,0.8831760866327847,4.29,0.04839999999999999,59
1989,0.9539392014169457,4.79,0.8281000000000001,58
1990,0.9433981132056604,3.9,0.012099999999999998,23
1991,0.9486832980505138,5.87,0.009999999999999995,33
1992,0.9486832980505138,5.9399999999999995,0.81,6
1993,0.8306623862918074,1.67,0.09610000000000003,79
1994,0.9055385138137416,5.43,0.03240000000000002,16
1995,0.714142842854285,3.63,0.24009999999999998,87
1996,0.9055385138137416,2.4,0.03240000000000002,25
1997,0.7874007874011811,4.37,0.3844,34
1998,0.9746794344808963,3.91,0.9025,22
1999,0.848528137423857,3.15,0.5184,82
2000,0.9539392014169457,2.94,0.8281000000000001,9
2001,0.8426149773176358,3.2199999999999998,0.08410000000000002,68
2002,0.9327379053088815,6.92,0.016900000000000002,17
2003,0.8774964387392122,5.7,0.05289999999999999,78
2004,0.8888194417315589,4.46,0.6241000000000001,3
2005,0.8831760866327847,2.09,0.6084,94
2006,0.9695359714832658,5.97,0.0036000000000000064,1
2007,0.916515138991168,3.43,0.7055999999999999,15
2008,0.9486832980505138,2.95,0.009999999999999995,5
2009,0.9110433579144299,2.13,0.028900000000000012,85
2010,0.9110433579144299,5.63,0.028900000000000012,85
2011,0.8660254037844386,5.47,0.5625,2
2012,0.7874007874011811,5.87,0.1444,34
2013,0.8660254037844386,2.3,0.5625,55
2014,0.8185352771872451,5.4,0.10889999999999997,28
2015,0.9486832980505138,5.45,0.81,5
2016,0.9055385138137416,5.43,0.03240000000000002,16
2017,0.8660254037844386,4.17,0.0625,81
2018,0.9433981132056604,1.4,0.012099999999999998,23
2019,0.848528137423857,4.73,0.07840000000000001,72
2020,0.9591663046625439,4.42,0.006399999999999993,18
2021,0.8774964387392122,5.71,0.5929,69
2022,0.9,4.27,0.03609999999999998,63
2023,0.8660254037844386,4.0600000000000005,0.0625,99
2024,0.8306623862918074,6.67,0.09610000000000003,79
2025,0.9219544457292888,2.35,0.7224999999999999,42
2026,0.8660254037844386,5.8,0.0625,55
2027,0.9433981132056604,5.9,0.012099999999999998,23
2028,0.916515138991168,2.07,0.7055999999999999,95
2029,0.8831760866327847,5.29,0.04839999999999999,61
2030,0.9327379053088815,2.35,0.016900000000000002,37
2031,0.9695359714832658,4.45,0.8835999999999999,4
2032,0.916515138991168,5.43,0.7055999999999999,15
2033,0.9695359714832658,1.95,0.8835999999999999,4
2034,0.9643650760992956,5.21,0.8649000000000001,75
2035,0.8774964387392122,6.71,0.5929,69
2036,0.9055385138137416,4.62,0.03240000000000002,89
2037,0.9695359714832658,3.95,0.0036000000000000064,4
2038,0.7745966692414834,3.14,0.36,84
2039,0.9643650760992956,2.71,0.004899999999999993,75
2040,0.9695359714832658,3.83,0.8835999999999999,44
2041,0.9486832980505138,1.23,0.81,67
2042,0.916515138991168,1.5699999999999998,0.02560000000000001,95
2043,0.8717797887081347,2.33,0.0576,47
2044,0.9486832980505138,5.36,0.009999999999999995,45
2045,0.9695359714832658,5.9399999999999995,0.0036000000000000064,8
2046,0.8426149773176358,4.15,0.5041,83
2047,0.8831760866327847,1.29,0.04839999999999999,59
2048,0.9486832980505138,2.73,0.009999999999999995,67
2049,0.9486832980505138,4.4399999999999995,0.009999999999999995,6
2050,0.812403840463596,1.31,0.11559999999999998,50
2051,0.848528137423857,5.65,0.5184,82
2052,0.8660254037844386,6.3,0.5625,55
2053,0.8831760866327847,1.79,0.6084,61
2054,0.9695359714832658,5.4399999999999995,0.0036000000000000064,8
2055,0.8246211251235321,1.8,0.4624000000000001,54
2056,0.9219544457292888,6.33,0.7224999999999999,48
2057,0.812403840463596,3.31,0.43560000000000004,50
2058,0.8,3.01,0.4096,100
2059,0.8185352771872451,1.5699999999999998,0.10889999999999997,97
2060,0.9539392014169457,1.79,0.008099999999999994,58
2061,0.9055385138137416,5.12,0.6723999999999999,89
2062,0.9695359714832658,6.45,0.8835999999999999,4
2063,0.8831760866327847,4.79,0.04839999999999999,61
2064,0.8185352771872451,4.57,0.10889999999999997,97
2065,0.9899494936611666,4.93,0.9603999999999999,14
2066,0.8185352771872451,5.07,0.10889999999999997,97
2067,0.7745966692414834,1.6400000000000001,0.16000000000000003,84
2068,0.6324555320336759,4.1,0.36,91
2069,0.6708203932499369,5.29,0.30250000000000005,57
2070,0.9539392014169457,4.9399999999999995,0.008099999999999994,9
2071,0.9055385138137416,5.43,0.6723999999999999,16
2072,0.9591663046625439,6.42,0.8464,18
2073,0.9327379053088815,5.85,0.016900000000000002,39
2074,0.9055385138137416,6.4,0.6723999999999999,24
2075,0.9539392014169457,6.41,0.008099999999999994,20
2076,0.8306623862918074,4.17,0.09610000000000003,79
2077,0.9695359714832658,2.83,0.0036000000000000064,44
2078,0.9695359714832658,5.47,0.8835999999999999,1
2079,0.9219544457292888,5.34,0.7224999999999999,43
2080,0.7549834435270749,4.23,0.18490000000000004,71
2081,0.9055385138137416,5.43,0.03240000000000002,16
2082,0.848528137423857,4.8,0.5184,56
2083,0.9219544457292888,5.85,0.022500000000000006,42
2084,0.714142842854285,2.63,0.2601,87
2085,0.8888194417315589,4.87,0.044099999999999986,32
2086,0.8246211251235321,3.57,0.10239999999999996,96
2087,0.9746794344808963,5.41,0.0025000000000000044,22
2088,0.9695359714832658,6.95,0.0036000000000000064,4
2089,0.9055385138137416,6.12,0.6723999999999999,89
2090,0.7745966692414834,3.7199999999999998,0.36,74
2091,0.8717797887081347,5.13,0.0576,86
2092,0.9695359714832658,4.83,0.0036000000000000064,44
2093,0.812403840463596,6.3100000000000005,0.43560000000000004,50
2094,0.9055385138137416,4.43,0.03240000000000002,16
2095,0.6708203932499369,4.79,0.2025,57
2096,0.7874007874011811,4.87,0.1444,34
2097,0.9695359714832658,6.85,0.0036000000000000064,41
2098,0.9486832980505138,5.23,0.81,67
2099,0.8660254037844386,3.3,0.0625,55
2100,0.8831760866327847,5.79,0.04839999999999999,61
2101,0.9695359714832658,6.4399999999999995,0.8835999999999999,8
2102,0.9327379053088815,5.35,0.7569,37
2103,0.8306623862918074,2.67,0.4760999999999999,79
2104,0.9539392014169457,4.78,0.008099999999999994,60
2105,0.9327379053088815,3.36,0.016900000000000002,35
2106,0.9055385138137416,5.43,0.6723999999999999,16
2107,0.9591663046625439,5.4,0.006399999999999993,27
2108,0.848528137423857,1.65,0.5184,82
2109,0.8831760866327847,6.29,0.6084,61
2110,0.8185352771872451,5.4,0.4489000000000001,28
2111,0.9486832980505138,3.43,0.81,7
2112,0.8717797887081347,2.77,0.5776,62
2113,0.8944271909999159,5.4,0.6400000000000001,30
2114,0.8426149773176358,2.15,0.08410000000000002,83
2115,0.8831760866327847,6.09,0.6084,94
